quan_cu,phuong_xa,duong_pho,ngo,dien_tich_thuc_te_m,dien_tich_tren_so_m,so_tang,hinh_so_o_thua_at,hien_trang_nha,ket_cau_nha,noi_that,co_thang_may_khong,so_phong_ngu,so_phong_ve_sinh,o_rong_mat_tien_tren_so_m,o_rong_mat_tien_thuc_te_m,chieu_sau_m,o_rong_uong_truoc_nha_m,co_via_he_neu_co_thi_ien_so_met,khoang_cach_ra_uong_o_to,khoang_cach_ra_uong_o_to_tranh,khoang_cach_ra_mat_pho,o_rong_uong_nho_nhat_khi_i_vao_nha,vi_tri_so_may_theo_quy_inh_nha_nuoc,ngo_thong_hay_ngo_cut,nha_nam_cuoi_ngo_cut,nha_may_mat_thoang,o_rong_mat_thoang_ben_canh_neu_co_thi_ien_so_met,o_rong_mat_thoang_ang_sau_nha_neu_co_thi_ien_so_met,khu_vuc_thuan_e_o_khong_kinh_doanh_buon_ban,khu_vuc_doanh_doanh_sam_uat,khu_vuc_kinh_doanh_nho,khu_vuc_kinh_doanh_van_phong,nha_ang_cho_thue,dong_tien_ang_cho_thue_bao_nhieu_1_nam,gan_truong_hoc_mam_non,gan_truong_hoc_cap_1,gan_truong_hoc_cap_2,gan_truong_hoc_cap_3,gan_truong_ai_hoc,gan_cong_vien,gan_benh_vien,gan_cho,gan_trung_tam_thuong_mai_khu_o_thi,khu_dan_tri_thap,khu_dan_tri_cao,gan_bai_o_xe_o_to,ha_tang_xay_dung_xung_quanh,cot_ien_truoc_nha,tram_ien_bien_ap_truoc_nha,cay_truoc_to_truoc_nha,nha_khuat_mat_tien,canh_nha_tang_le,mo_nghia_trang,nam_duoi_chan_cau_hoac_uong_ien_cao_the,nha_nam_trong_quy_hoach,at_dinh_tranh_chap_di_chuc_chua_ro_rang,at_khong_so,loai_at_neu_khac_thi_ien_bao_nhieu_at_o_bao_nhieu_at_nong_nghiep_at_trong_cay_lau_nam,gia_tri_tuong_lai,ngay_gia_chao_cuoi,gia_chot,gia_hien_tai
đống đa,láng thượng,láng,,40,37,4,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,4,3.6,3.6,10.2,4,0,1,10,60,3,2,1,0,"thoáng trước, sau",0,3.6,1,0,1,0,không,0,0,0,0,0,1,0,1,1,0,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,10400000000,10993594414
đống đa,láng thượng,láng,,21,18,5,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,3,3,3,6.8,4,0,1,1,50,4,2,1,0,lô góc 2 mặt thoáng,0,4,0,0,1,0,không,0,0,0,0,1,1,0,1,1,0,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5000000000,5285381930
đống đa,láng thượng,chùa láng,,255,255,8,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,11,11,10,10,25,5,3,1,1,1,5,1,1,0,lô góc 3 mặt thoáng,10,10,1,1,1,1,không,0,0,0,0,1,1,0,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,1.50E+11,1.30783E+11
đống đa,láng thượng,chà láng,,40.2,40.2,6,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,9,9,4.2,4.2,9.5,3.5,0,50,50,80,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,phòng trọ,500000000,0,0,0,1,1,0,1,1,0,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,9050000000,9050000000
đống đa,phương liên,lê duẩn,,57,53,3,thóp hậu  20 - 50% so với mặt tiền,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,2,2,5,5,10,2.5,0,50,50,50,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,1,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/500,0,có sổ,100% đất thổ cư,không có,1/4/2025,7500000000,8341941773
đống đa,phương liên,lê duẩn,,45,45,3,méo mó,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,4,3,8,8,5,2,0,70,70,70,2,3,1,0,lô góc 2 mặt thoáng,0,5,0,0,0,0,không,0,0,0,0,1,1,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,8300000000,9231748895
đống đa,ô chợ dừa,hoàng cầu,,41,48,7,vuông,xây < 5 năm,nhà tường chịu lực,nội thất cơ bản,1,4,3,4.6,4.6,10.5,3,0,50,100,100,3,3,1,0,chỉ có 1 mặt tiền,0,0,0,1,0,1,kết hợp văn phòng + kinh doanh,200000000,0,1,1,1,1,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,14700000000,17060500834
đống đa,khâm thiên,khâm thiên,hòa bình,46,46,3,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,3,3.3,1.5,13,2,0,150,150,150,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,6100000000,6017687819
đống đa,phương liên,kim hoa,,27,27,6,thóp hậu < 20% so với mặt tiền,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,4,5,6,6,5,1.5,0,20,100,100,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,1,0,không,0,0,0,0,1,1,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,không sổ,100% đất thổ cư,không có,1/4/2025,7100000000,6052136575
đống đa,phương liên,kim hoa,,27,27,6,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,4,5,2.5,6,2,0,60,60,160,2,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,1,1,1,1,0,1,không có,xung quanh ít nhà cao tầng,nhỏ,không,không,< 50%,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,5600000000,4773516172
đống đa,phương liên,kim hoa,,26,26,3,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,2,3.6,3.6,7.2,3,0,70,70,150,3,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5500000000,4688274812
đống đa,phương liên,kim hoa,,25,21,6,nở hậu,xây 5–10 năm,nhà khung cột,chỉ có nội thất liền tường,0,10,10,2.5,2.5,10,3,0,50,50,150,3,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,phòng trọ,300000000,0,0,0,0,1,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,4636000000,3951789459
đống đa,nam đồng,đê la thành,,60,50,2,méo mó,xây 10–15 năm,,nội thất cơ bản,0,0,0,3,3,17,4,0,1,1,1,4,1,1,0,lô góc 2 mặt thoáng,0,0,0,1,0,0,không,0,1,1,1,1,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,7800000000,7919363634
đống đa,nam đồng,đê la thành,,39.1,39.1,5,thóp hậu < 20% so với mặt tiền,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,3,4,4,4,10.6,4,0,1,100,100,4,2,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,1,1,1,1,0,1,1,0,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,9500000000,9645378785
đống đa,nam đồng,đê la thành nhỏ,,45,35,5,vuông,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,6,4,3.9,3.9,11,5,2,1,1,1,5,1,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,0,kinh doanh,500000000,0,0,1,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,12000000000,12183636360
đống đa,nam đồng,đê la thành,,21,15,4,thóp hậu < 20% so với mặt tiền,mới xây xong,nhà khung cột,nội thất cơ bản,0,2,2,3.2,3.2,4.7,3,0,50,50,50,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,1,1,1,0,1,1,0,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,1,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,4735000000,4807459847
đống đa,nam đồng,đê la thành,,73,72.3,4,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,7,4,4,1.5,15,2,0,150,150,150,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,>=50%,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,8300000000,8427015149
đống đa,ô chợ dừa,đê la thành,,20,20,4,vuông,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,2,2,4,4,5,1.5,0,100,100,100,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,2200000000,2233666666
đống đa,nam đồng,đê la thành,,45,45,4,nở hậu,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,2,7.7,7.7,6,2,0,100,100,100,2,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,8750000000,8883901513
đống đa,nam đồng,đê la thành,,33,27.3,5,nở hậu,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,3,3.3,3.3,8.3,3.5,0,50,50,50,3.5,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,8900000000,9036196967
đống đa,nam đồng,đê la thành,,32,32,2,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,3,4,4,8,2,0,80,80,80,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,1,0,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6100000000,6193348483
đống đa,láng thượng,huỳnh thúc kháng,,25,25,5,méo mó,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,3,5,5.3,5.3,7,3.5,0,100,150,150,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,1,1,1,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6820000000,8467157623
đống đa,ô chợ dừa,hào nam,,61.2,61.2,5,vuông,xây 5–10 năm,nhà khung cột,chỉ có nội thất liền tường,1,11,11,6.8,6.8,5,3,0,150,150,150,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,10159000000,11296731808
đống đa,ô chợ dừa,hào nam,,37,30,4,thóp hậu  20 - 50% so với mặt tiền,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,4,2,7,7,4.5,2,0,150,150,150,2,3,1,0,lô góc 2 mặt thoáng,4,0,1,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,5480000000,6093718900
đống đa,ô chợ dừa,hào nam,,33.7,33.7,4,vuông,xây < 5 năm,,nội thất cơ bản,0,4,3,3.6,3.6,9.6,2,0,100,100,100,2,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,7420000000,8250984350
đống đa,ô chợ dừa,hào nam,,46,46,4,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,3,3.3,3.3,17,3,0,50,50,50,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,10450000000,11620321625
đống đa,ô chợ dừa,hào nam,,35,35,4,thóp hậu < 20% so với mặt tiền,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,2,4,4,8,3,0,50,50,50,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,8250000000,9173938125
đống đa,ô chợ dừa,hào nam,,79,79,8,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,15,16,6,1.5,10,2.5,0,50,50,50,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,phòng trọ,1100000000,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,>=50%,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,15650000000,17402682625
đống đa,ô chợ dừa,hào nam,,65,62,3,vuông,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,3,2,3.22,3.22,16,1.5,0,70,70,70,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,9580000000,10652888150
đống đa,ô chợ dừa,hào nam,,30,27,6,thóp hậu < 20% so với mặt tiền,xây < 5 năm,nhà khung cột,nội thất cơ bản,1,3,3,3.2,3.2,6.7,1.5,0,20,50,50,1.5,4,1,0,"thoáng trước, sau",0,2.8,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,7750000000,8617941875
đống đa,ô chợ dừa,hào nam,,25,25,5,thóp hậu < 20% so với mặt tiền,xây 5–10 năm,,nội thất cơ bản,0,4,2,3.8,3.8,7,2.5,0,40,40,40,2,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,0,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,7525000000,8367743563
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,15,14.4,4,méo mó,xây 5–10 năm,,nội thất cơ bản,0,2,2,3,1.94,5,1.5,0,100,100,200,1.5,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,< 50%,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,2300000000,2268964260
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,22,16,4,thóp hậu < 20% so với mặt tiền,xây < 5 năm,,nội thất cơ bản,0,3,2,3,3,6,2.5,0,50,50,150,2.5,3,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,4800000000,4735229760
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,28,26.2,1,nở hậu,xây 5–10 năm,,nội thất cơ bản,0,2,1,3,3,8.5,1.5,0,60,60,160,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,3200000000,3156819840
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,48,36,5,méo mó,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,3,3,3.5,0,11,2,0,150,150,250,2,4,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,>=50%,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,3640000000,3590882568
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,33,31,4,nở hậu,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,3,2,3,3,11,3,0,80,80,180,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5400000000,5327133479
đống đa,khâm thiên,khâm thiên,đoàn kết,28,25,5,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,2,3,5.4,5,4.5,2.5,0.8,50,50,50,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6450000000,6362964989
đống đa,cát linh,hàng bột,,87,87,3,thóp hậu < 20% so với mặt tiền,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,5,4,6,6,14,4,1.5,0,0,50,4,1,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,0,không,0,0,1,1,1,1,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,1,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,27000000000,28617666606
đống đa,trung phụng,ngõ hoàng an,ngõ hoàng an,20,15.7,4,vuông,xây < 5 năm,,nội thất cơ bản,0,3,3,4.5,4.5,3.6,2,0,150,100,100,1.5,4,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,2815000000,2815000000
đống đa,khâm thiên,khâm thiên,chợ khâm thiên,28,28,4,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,3,2.7,2.7,10.4,2,0,150,150,250,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,4790000000,4725364698
đống đa,khâm thiên,khâm thiên,kiến thiết,37.2,37.2,7,vuông,mới xây xong,nhà khung cột,nội thất cơ bản,1,3,4,3.4,3.4,11.2,2,0,50,50,50,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,11320000000,11167250183
đống đa,khâm thiên,khâm thiên,lệnh cư,23,23,5,méo mó,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,2,3,2.1,2.1,8,2,0,80,80,80,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,3500000000,3452771700
đống đa,khâm thiên,khâm thiên,phổ giác,42,38,4,méo mó,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,3,2,4.6,4.6,8.2,1.5,0,50,50,50,1.5,4,1,1,chỉ có 1 mặt tiền,0,3.5,1,0,0,0,không,0,0,0,0,0,1,0,1,1,0,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/500,0,có sổ,100% đất thổ cư,không có,1/4/2025,5700000000,5623085339
đống đa,văn miếu,ngõ thanh miến,ngõ thanh miến,34,29,5,méo mó,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,4,2,3,3,10,3.5,0,20,20,20,3.5,1,1,0,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,0,0,0,1,0,0,0,1,0,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,>=50%,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6830000000,6830000000
đống đa,thịnh quang,thịnh quang,ngõ thịnh quang,50,50,5,nở hậu,xây 5–10 năm,nhà khung cột,nội thất cơ bản,0,6,4,4,4,10,2,0,50,50,150,2,3,1,0,"thoáng trước, sau",0,4,0,0,1,0,không,0,0,0,1,1,1,0,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,10500000000,9405605480
đống đa,hàng bột,tôn đức thắng,ngõ thông phong,28,24,3,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,3,2,3.14,3.14,7,1.5,0,50,150,150,1.5,4,1,0,"thoáng trước, sau",0,3.2,1,0,0,0,không,0,0,0,1,1,1,0,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,5050000000,4665710624
đống đa,thổ quan,khâm thiên,toàn thắng,40,33,4,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,4,2,3.2,3.2,10,2,0,50,50,50,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,6290000000,6205123997
đống đa,văn miếu,ngô sĩ liên,,15,11.8,4,vuông,xây < 5 năm,,nội thất cơ bản,0,2,2,2.4,2.4,5,2.5,0,40,50,50,2,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,0,0,0,1,1,0,1,1,0,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,2860000000,1932550541
